Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39
MA010120220802287744,세븐여의백상점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100350002,1,대지,35,2,서울특별시 영등포구 여의도동 35-2,115604154065,서울특별시 영등포구 국제금융로6길,30,,1156011000100350002031380,백상빌딩,서울특별시 영등포구 국제금융로6길 30,150885,07328,,,,126.926606197406,37.5217173213898
MA010120220813822156,세븐문래SK점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560605,문래동,1156012400,문래동6가,1156012400100190000,1,대지,19,,서울특별시 영등포구 문래동6가 19,115604154461,서울특별시 영등포구 선유로9길,10,,1156012400100190000022459,문래SK,서울특별시 영등포구 선유로9길 10,150096,07281,,,,126.88715492107,37.5178659660267
MA010120220813190963,지에스도림로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560720,대림3동,1156013300,대림동,1156013300110500010,1,대지,1050,10,서울특별시 영등포구 대림동 1050-10,115603116010,서울특별시 영등포구 도림로,133,,1156013300110500010001998,,서울특별시 영등포구 도림로 133,150826,07415,,1,,126.896792641979,37.4930791256548
MA010120220800397602,세븐영등포시장점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100040005,1,대지,4,5,서울특별시 영등포구 영등포동3가 4-5,115603118022,서울특별시 영등포구 영등포로,236,1,1156010400100040005036098,,서울특별시 영등포구 영등포로 236-1,150030,07302,,,,126.907593478487,37.5191631488556
MA010120220800352285,씨유당산,중앙점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011600,당산동6가,1156011600103240005,1,대지,324,5,서울특별시 영등포구 당산동6가 324-5,115604154128,서울특별시 영등포구 당산로49길,6,,1156011600103240005027336,신광빌딩,서울특별시 영등포구 당산로49길 6,150809,07222,,1,,126.902447828911,37.5355842701556
MA010120220800397807,세븐여의역점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100260000,1,대지,26,,서울특별시 영등포구 여의도동 26,115604154064,서울특별시 영등포구 국제금융로2길,37,,1156011000100260000000001,,서울특별시 영등포구 국제금융로2길 37,150879,07327,103,1,,126.924285952113,37.5229412201911
MA010120220800343062,GS25당산새말점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560550,당산1동,1156011100,당산동1가,1156011100100240000,1,대지,24,,서울특별시 영등포구 당산동1가 24,115604154705,서울특별시 영등포구 영등포로25길,5,,1156011100100240000030571,,서울특별시 영등포구 영등포로25길 5,150800,07266,,,,126.897647014259,37.5216146854745
MA010120220800365990,세븐일레븐전경련회관점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100280001,1,대지,28,1,서울특별시 영등포구 여의도동 28-1,115602118001,서울특별시 영등포구 여의대로,24,,1156011000100280001000001,전경련신축회관,서울특별시 영등포구 여의대로 24,150756,07320,B112,,,126.919908857212,37.5221814910512
MA010120220800330296,GS25영등포영달점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010500,영등포동4가,1156010500104280013,1,대지,428,13,서울특별시 영등포구 영등포동4가 428-13,115604154767,서울특별시 영등포구 영신로24길,18,1,1156010500104280013035541,영등포동,서울특별시 영등포구 영신로24길 18-1,150030,07305,,2,,126.904531700917,37.5162324536904
MA010120220800360401,세븐일레븐영등포,3호점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010900,영등포동8가,1156010900100590001,1,대지,59,1,서울특별시 영등포구 영등포동8가 59-1,115603118024,서울특별시 영등포구 영중로,134,1,1156010900100590001031756,,서울특별시 영등포구 영중로 134-1,150030,07229,,,,126.906134117569,37.5282981602102
MA010120220800364588,GS25당산,양평점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011600,당산동6가,1156011600102160009,1,대지,216,9,서울특별시 영등포구 당산동6가 216-9,115603118017,서울특별시 영등포구 양평로,16,,1156011600102160021028743,대정프라자,서울특별시 영등포구 양평로 16,150809,07223,,,,126.904510469632,37.5328919643124
MA010120220800397489,세븐영등포２호점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100210003,1,대지,21,3,서울특별시 영등포구 영등포동3가 21-3,115604154815,서울특별시 영등포구 영중로4길,9,4,1156010400100210003035623,,서울특별시 영등포구 영중로4길 9-4,150030,07304,,1,,126.907572710718,37.517658457588
MA010120220800397913,씨앤에이치여의도메리어트지점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100280003,1,대지,28,3,서울특별시 영등포구 여의도동 28-3,115602118001,서울특별시 영등포구 여의대로,8,,1156011000100280003000001,메리어트파크센터,서울특별시 영등포구 여의대로 8,150881,07320,,1,,126.918575053742,37.5212165062978
MA010120220800362787,GS25여의성우,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100150012,1,대지,15,12,서울특별시 영등포구 여의도동 15-12,115604154088,서울특별시 영등포구 국회대로66길,17,,1156011000100150012031119,성우빌딩,서울특별시 영등포구 국회대로66길 17,150872,07237,,1,,126.919449535879,37.5285332428985
MA010120220800354843,세븐일레븐영등포,본점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100090013,1,대지,9,13,서울특별시 영등포구 영등포동3가 9-13,115603118024,서울특별시 영등포구 영중로,12,,1156010400100090013037579,에쉐르쇼핑몰,서울특별시 영등포구 영중로 12,150030,07304,,1,,126.906509475444,37.5176125706335
MA010120220800397536,세븐영등포６호점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100030006,1,대지,3,6,서울특별시 영등포구 영등포동3가 3-6,115603118022,서울특별시 영등포구 영등포로,252,,1156010400100030006035106,,서울특별시 영등포구 영등포로 252,150030,07303,,,,126.909279357039,37.5188220746836
MA010120220808187909,아이지에이한성마트점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560690,신길7동,1156013200,신길동,1156013200111550000,1,대지,1155,,서울특별시 영등포구 신길동 1155,115603118028,서울특별시 영등포구 여의대방로,227,,1156013200111550000006128,,서울특별시 영등포구 여의대방로 227,150855,07359,,,,126.922921962974,37.5072628752117
MA010120220800361043,씨유영등포신길레트로점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010200,영등포동1가,1156010200100300000,1,대지,30,,서울특별시 영등포구 영등포동1가 30,115604154042,서울특별시 영등포구 경인로112길,13,,1156010200100300000035288,금반석시티빌9차,서울특별시 영등포구 경인로112길 13,150030,07308,,1,,126.91440442078,37.5181050975634
MA010120220800350878,GS25영등포영림,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010600,영등포동5가,1156010600100270006,1,대지,27,6,서울특별시 영등포구 영등포동5가 27-6,115603118024,서울특별시 영등포구 영중로,52,1,1156010600100270006034129,영등포동,서울특별시 영등포구 영중로 52-1,150030,07250,26,,,126.905170578621,37.5208731336244
MA010120220808067098,세븐일레븐S영등포시장역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010600,영등포동5가,1156010600100450001,1,대지,45,1,서울특별시 영등포구 영등포동5가 45-1,115603118016,서울특별시 영등포구 양산로,202,,1156010600100450001033817,영등포시장역,서울특별시 영등포구 양산로 202,150030,07250,Y10,B2,,126.905541821907,37.5225042456156
MA010120220811096666,삼육오365,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560710,대림2동,1156013300,대림동,1156013300109900001,1,대지,990,1,서울특별시 영등포구 대림동 990-1,115602005010,서울특별시 영등포구 시흥대로,635,,1156013300109900001004138,,서울특별시 영등포구 시흥대로 635,150823,07444,,1,,126.905923340011,37.4889240962079
MA010120220807062920,세븐일레븐신길,대박점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560650,신길3동,1156013200,신길동,1156013200102780001,1,대지,278,1,서울특별시 영등포구 신길동 278-1,115604154328,서울특별시 영등포구 도신로36길,16,,1156013200102780001013178,,서울특별시 영등포구 도신로36길 16,150847,07385,,1,,126.908873288389,37.5085683395938
MA010120220800470441,세븐신길２호점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560650,신길3동,1156013200,신길동,1156013200103080002,1,대지,308,2,서울특별시 영등포구 신길동 308-2,115604154019,서울특별시 영등포구 가마산로61길,19,,1156013200103080002014803,,서울특별시 영등포구 가마산로61길 19,150847,07382,,1,,126.904374111819,37.5067627737504
MA010120220807908713,씨유보라매파크점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560680,신길6동,1156013200,신길동,1156013200143270000,1,대지,4327,,서울특별시 영등포구 신길동 4327,115603118028,서울특별시 영등포구 여의대방로,89,,1156013200143270000009677,,서울특별시 영등포구 여의대방로 89,150859,07433,,1,,126.916576794979,37.497302453407
MA010120220809732704,세븐일레븐대림이가채점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560700,대림1동,1156013300,대림동,1156013300109420004,1,대지,942,4,서울특별시 영등포구 대림동 942-4,115604154393,서울특별시 영등포구 디지털로70길,16,,1156013300109420004005355,,서울특별시 영등포구 디지털로70길 16,150820,07439,,,,126.906472217709,37.4930781751291
MA010120220812610674,세븐일레븐영등포아트,자이점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560585,도림동,1156011800,도림동,1156011800108210000,1,대지,821,,서울특별시 영등포구 도림동 821,115603118007,서울특별시 영등포구 도영로,66,,1156011800101620067000001,영등포아트자이아파트,서울특별시 영등포구 도영로 66,150080,07364,상가,1,,126.900173279335,37.5103903463214
MA010120220813567795,지에스25여의쌍마점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100240005,1,대지,24,5,서울특별시 영등포구 여의도동 24-5,115603118019,서울특별시 영등포구 여의나루로,81,,1156011000100240005031229,한마루빌딩,서울특별시 영등포구 여의나루로 81,150877,07327,24,1,,126.927734908951,37.5243219143759
MA010120220800354365,세븐일레븐영등포영일점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560515,영등포본동,1156010100,영등포동,1156010100106180216,1,대지,618,216,서울특별시 영등포구 영등포동 618-216,115604154761,서울특별시 영등포구 영신로19길,14,,1156010100106180216037047,,서울특별시 영등포구 영신로19길 14,150899,07366,,,,126.90632144677,37.5141976188452
MA010120220800355653,한강파라다이스,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100860000,1,대지,86,,서울특별시 영등포구 여의도동 86,115603118020,서울특별시 영등포구 여의동로,252,,1156011000100860000000001,한강둔치,서울특별시 영등포구 여의동로 252,150897,07346,,,,126.941582728924,37.5228339115734
